question_id,content,options,answer,skill_id_list,difficulty
Chg15_Pra_Q4,"Lớp `TimeDistributed(Dense(10))` hoạt động như thế nào khi áp dụng lên đầu ra của một lớp RNN có `return_sequences=True`?","[""A. Nó chỉ áp dụng lớp Dense cho bước thời gian cuối cùng."", ""B. Nó áp dụng cùng một lớp Dense (chia sẻ trọng số) cho TỪNG bước thời gian (time step) của chuỗi đầu vào một cách độc lập."", ""C. Nó tính trung bình cộng của tất cả các bước."", ""D. Nó làm chậm quá trình huấn luyện.""]",B,"[""15.5_ThucHanh_RNN""]",medium
Chg15_Pra_Q5,"Khi huấn luyện RNN với chế độ `stateful=True` (để mô hình ghi nhớ trạng thái giữa các batch liên tiếp), bạn BẮT BUỘC phải làm gì sau khi kết thúc mỗi epoch?","[""A. model.save()"", ""B. model.reset_states() (để xóa trạng thái ẩn trước khi bắt đầu epoch mới trên cùng dữ liệu)."", ""C. model.clear_session()"", ""D. Tăng learning rate.""]",B,"[""15.5_ThucHanh_RNN""]",hard
Chg15_Pra_Q6,"Để xây dựng kiến trúc WaveNet (dùng CNN để xử lý chuỗi) trong Keras, ta sử dụng lớp `Conv1D` với tham số quan trọng nào để mở rộng vùng nhìn (receptive field) mà không cần tăng quá nhiều tham số?","[""A. strides=2"", ""B. padding='valid'"", ""C. dilation_rate (ví dụ: 1, 2, 4, 8...)"", ""D. kernel_size=100""]",C,"[""15.5_ThucHanh_RNN""]",medium
Chg15_Pra_Q7,"Lớp `Bidirectional(LSTM(10))` có tác dụng gì?","[""A. Tạo ra 2 lớp LSTM chồng lên nhau."", ""B. Tạo ra 2 lớp LSTM song song: một lớp đọc chuỗi từ trái sang phải, một lớp đọc từ phải sang trái, sau đó nối (concat) kết quả của chúng lại."", ""C. Tăng gấp đôi tốc độ huấn luyện."", ""D. Giảm một nửa số tham số.""]",B,"[""15.5_ThucHanh_RNN""]",easy
Chg15_Pra_Q8,"Để xử lý các chuỗi có độ dài khác nhau (variable length) được đệm bằng số 0 (padding), bạn nên thêm lớp nào vào đầu mô hình để các lớp sau bỏ qua các giá trị 0 đó?","[""A. Masking(mask_value=0.0)"", ""B. Embedding()"", ""C. Padding()"", ""D. Reshape()""]",A,"[""15.5_ThucHanh_RNN""]",easy
Chg15_Pra_Q9,"Hàm mất mát `Huber` thường được ưa chuộng hơn MSE trong dự báo chuỗi thời gian khi dữ liệu có đặc điểm gì?","[""A. Dữ liệu rất sạch."", ""B. Dữ liệu có nhiều điểm ngoại lai (outliers) nhiễu, vì Huber loss ít nhạy cảm với sai số lớn hơn so với MSE (nó kết hợp tính chất của MAE và MSE)."", ""C. Dữ liệu là nhị phân."", ""D. Dữ liệu quá ngắn.""]",B,"[""15.5_ThucHanh_RNN""]",medium
Chg15_Pra_Q10,"Nếu bạn muốn tự viết một Cell RNN tùy chỉnh (Custom RNN Cell) để dùng trong lớp `RNN(MyCell())`, thuộc tính `state_size` trong class của bạn quy định điều gì?","[""A. Kích thước đầu vào."", ""B. Số lượng unit (kích thước vector trạng thái ẩn) của cell đó."", ""C. Số lượng epoch."", ""D. Kích thước batch.""]",B,"[""15.5_ThucHanh_RNN""]",hard

Chg16_Q1_MCQ,"Word Embeddings (như Word2Vec) ưu việt hơn One-Hot Encoding ở điểm nào?","[""A. Dễ cài đặt hơn."", ""B. Tạo ra các vector dày đặc (Dense) có số chiều thấp hơn và đặc biệt là nắm bắt được 'Ý nghĩa ngữ nghĩa' (các từ đồng nghĩa sẽ nằm gần nhau trong không gian vector)."", ""C. Không cần huấn luyện."", ""D. Xử lý được từ mới chưa gặp bao giờ.""]",B,"[""16.1_Word_Embeddings""]",medium
Chg16_Q2_MCQ,"Cơ chế 'Attention' (Chú ý) giúp mô hình Encoder-Decoder cải thiện dịch máy như thế nào?","[""A. Nó giúp mô hình chạy nhanh hơn."", ""B. Nó cho phép Decoder 'nhìn' vào toàn bộ câu gốc và tập trung (focus) vào các từ khóa liên quan nhất tại mỗi bước dịch, thay vì chỉ dựa vào một vector ngữ cảnh nén duy nhất."", ""C. Nó tự động sửa lỗi chính tả."", ""D. Nó loại bỏ các từ vô nghĩa.""]",B,"[""16.3_Attention_Is_All_You_Need""]",hard
Chg16_Q3_MCQ,"Tại sao kiến trúc Transformer lại thay thế RNN trong hầu hết các tác vụ NLP hiện đại?","[""A. Vì nó nhỏ gọn hơn."", ""B. Vì nó cho phép 'Song song hóa' (Parallelization) quá trình huấn luyện (không cần chờ từ trước xong mới đến từ sau như RNN) và xử lý tốt các phụ thuộc xa nhờ cơ chế Self-Attention."", ""C. Vì Google tạo ra nó."", ""D. Vì nó không cần GPU.""]",B,"[""16.3_Attention_Is_All_You_Need""]",hard
Chg16_Q4_MCQ,"Sự khác biệt cơ bản về kiến trúc giữa BERT và GPT là gì?","[""A. BERT là mô hình Encoder (hai chiều, giỏi hiểu ngữ cảnh). GPT là mô hình Decoder (tự hồi quy, giỏi sinh văn bản tiếp theo)."", ""B. BERT dùng để sinh văn bản, GPT dùng để phân loại."", ""C. BERT của OpenAI, GPT của Google."", ""D. Không có sự khác biệt.""]",A,"[""16.4_BERT_GPT_HuggingFace""]",hard

Chg16_Pra_Q3,"Để xây dựng một mô hình Char-RNN (Dự đoán ký tự tiếp theo) bằng Keras, khi khởi tạo `Tokenizer`, bạn cần thiết lập tham số nào để nó phân tách văn bản theo từng ký tự thay vì từng từ?","[""A. char_level=True"", ""B. split_char=True"", ""C. word_level=False"", ""D. token_mode='char'""]",A,"[""16.5_ThucHanh_NLP""]",easy
Chg16_Pra_Q4,"Khi xử lý các câu có độ dài khác nhau bằng cách đệm (padding), để lớp `LSTM` hoặc `GRU` tự động bỏ qua các token đệm (padding tokens - thường là số 0), bạn cần cấu hình gì ở lớp `Embedding` đầu tiên?","[""A. trainable=False"", ""B. mask_zero=True"", ""C. padding='valid'"", ""D. ignore_zeros=True""]",B,"[""16.5_ThucHanh_NLP""]",medium
Chg16_Pra_Q5,"Khi xây dựng một 'Stateful RNN' (RNN có nhớ trạng thái giữa các batch), điều kiện bắt buộc về kích thước batch (batch size) khi khai báo lớp RNN là gì?","[""A. Batch size phải bằng 1."", ""B. Phải xác định rõ `batch_input_shape` ngay từ đầu và giữ kích thước batch cố định trong suốt quá trình huấn luyện."", ""C. Batch size phải là số chẵn."", ""D. Không có điều kiện gì.""]",B,"[""16.5_ThucHanh_NLP""]",hard
Chg16_Pra_Q6,"Trong Keras, để biến một lớp `LSTM` thường thành `Bidirectional LSTM` (LSTM hai chiều), ta dùng cú pháp nào?","[""A. Bidirectional(LSTM(32))"", ""B. LSTM(32, direction='bi')"", ""C. LSTM(32, bidirectional=True)"", ""D. BiLSTM(32)""]",A,"[""16.5_ThucHanh_NLP""]",easy
Chg16_Pra_Q7,"Mô hình Transformer không sử dụng RNN hay CNN, vậy nó làm thế nào để nhận biết thứ tự của các từ trong câu (ví dụ: 'tôi đá bóng' khác 'bóng đá tôi')?","[""A. Nó không cần biết thứ tự."", ""B. Nó cộng thêm vector 'Positional Encoding' (Mã hóa vị trí - sử dụng hàm sin/cos) vào vector nhúng (embedding) của từ trước khi đưa vào mạng."", ""C. Nó sử dụng một biến đếm chạy."", ""D. Nó thêm chỉ số index vào cuối mỗi từ.""]",B,"[""16.5_ThucHanh_NLP""]",medium
Chg16_Pra_Q8,"Lớp `MultiHeadAttention` trong Keras có tham số `num_heads`. Tham số này đại diện cho điều gì?","[""A. Số lượng lớp ẩn."", ""B. Số lượng không gian biểu diễn (representation subspaces) độc lập mà mô hình sẽ học song song (ví dụ: một head tập trung vào quan hệ chủ-vị, head khác tập trung vào quan hệ thì-thời gian)."", ""C. Số lượng từ trong câu."", ""D. Kích thước của vector đầu ra.""]",B,"[""16.5_ThucHanh_NLP""]",medium
Chg16_Pra_Q9,"Khi xây dựng mô hình Dịch máy (NMT) dạng Encoder-Decoder cơ bản với RNN, làm thế nào để truyền 'ngữ cảnh' (context) từ Encoder sang Decoder?","[""A. Nối đầu ra của Encoder vào đầu vào của Decoder."", ""B. Lấy trạng thái ẩn cuối cùng (final states) của Encoder và dùng nó làm trạng thái khởi tạo (initial_state) cho lớp RNN của Decoder."", ""C. Dùng cơ chế Attention."", ""D. Copy trọng số của Encoder sang Decoder.""]",B,"[""16.5_ThucHanh_NLP""]",hard
Chg16_Pra_Q10,"Thư viện `tensorflow_text` (hoặc Tokenizer của Hugging Face) thường sử dụng kỹ thuật 'Subword Tokenization' (ví dụ: Byte Pair Encoding - BPE) để giải quyết vấn đề gì?","[""A. Giảm kích thước từ điển (Vocabulary size) và xử lý được các từ chưa từng gặp (OOV) bằng cách ghép chúng từ các mảnh từ nhỏ hơn (ví dụ: 'unhappiness' = 'un' + 'happi' + 'ness')."", ""B. Tăng tốc độ huấn luyện."", ""C. Loại bỏ dấu câu."", ""D. Chuyển văn bản thành chữ thường.""]",A,"[""16.5_ThucHanh_NLP""]",medium

Chg17_Q1_MCQ,"Mục tiêu chính của Autoencoder là gì?","[""A. Phân loại ảnh."", ""B. Học cách sao chép đầu vào ra đầu ra thông qua một 'nút thắt cổ chai' (bottleneck), qua đó ép mạng phải học một biểu diễn nén (compressed representation) của dữ liệu."", ""C. Tạo ra dữ liệu mới ngẫu nhiên."", ""D. Tăng kích thước dữ liệu.""]",B,"[""17.1_Autoencoders_BieuDien""]",medium
Chg17_Q2_MCQ,"Sự khác biệt cốt lõi giữa Variational Autoencoder (VAE) và Autoencoder thường là gì?","[""A. VAE không gian ẩn (latent space) là xác suất (Gaussian distribution), cho phép ta lấy mẫu (sample) để sinh ra dữ liệu mới chưa từng thấy."", ""B. VAE chạy nhanh hơn."", ""C. VAE dùng cho văn bản, Autoencoder dùng cho ảnh."", ""D. VAE không có nút thắt cổ chai.""]",A,"[""17.2_Variational_Autoencoders""]",hard
Chg17_Q3_MCQ,"Trong kiến trúc GAN (Generative Adversarial Networks), vai trò của Generator và Discriminator là gì?","[""A. Hợp tác với nhau."", ""B. Đối nghịch nhau: Generator cố gắng tạo ra ảnh giả để lừa Discriminator, còn Discriminator cố gắng phân biệt đâu là ảnh thật, đâu là ảnh giả."", ""C. Generator tạo dữ liệu, Discriminator xóa dữ liệu."", ""D. Cả hai đều cố gắng phân loại ảnh.""]",B,"[""17.3_GANs_Adversarial""]",easy
Chg17_Q4_MCQ,"Diffusion Models (như Stable Diffusion, DALL-E) hoạt động dựa trên nguyên lý nào?","[""A. Ghép các ảnh lại với nhau."", ""B. Quá trình phá hủy và khôi phục: Thêm nhiễu (noise) dần dần vào ảnh cho đến khi thành nhiễu trắng, rồi học cách đảo ngược quá trình đó để khôi phục ảnh rõ nét từ nhiễu."", ""C. Sử dụng cây quyết định."", ""D. Chỉ dùng GANs.""]",B,"[""17.4_Diffusion_Models""]",hard

Chg17_Pra_Q3,"Khi xây dựng một 'Stacked Autoencoder' để nén ảnh (ví dụ Fashion MNIST, pixel 0-1), nếu lớp đầu ra sử dụng hàm kích hoạt `sigmoid`, hàm mất mát (loss function) nào là phù hợp nhất để tối ưu hóa việc tái tạo ảnh?","[""A. 'mean_squared_error'"", ""B. 'binary_crossentropy' (xem mỗi pixel như một xác suất Bernoulli)."", ""C. 'categorical_crossentropy'"", ""D. 'hinge' ""]",B,"[""17.5_ThucHanh_GenAI""]",medium
Chg17_Pra_Q4,"Trong kiến trúc 'Denoising Autoencoder' (Autoencoder khử nhiễu), khi gọi hàm `model.fit()`, dữ liệu đầu vào và nhãn mục tiêu (target) phải như thế nào?","[""A. model.fit(X_train, X_train)"", ""B. model.fit(X_train_noisy, X_train_noisy)"", ""C. model.fit(X_train_noisy, X_train) (Đầu vào là ảnh nhiễu, mục tiêu là ảnh gốc sạch)."", ""D. model.fit(X_train, y_train)""]",C,"[""17.5_ThucHanh_GenAI""]",easy
Chg17_Pra_Q5,"Để cài đặt lớp lấy mẫu (Sampling Layer) trong Variational Autoencoder (VAE) sử dụng 'Reparameterization Trick', công thức nào sau đây là đúng để tính vector ẩn `z` từ `z_mean` và `z_log_var`?","[""A. z = z_mean + z_log_var"", ""B. z = z_mean + exp(0.5 * z_log_var) * epsilon (với epsilon là nhiễu ngẫu nhiên chuẩn)."", ""C. z = z_mean * z_log_var"", ""D. z = random.normal(z_mean, z_log_var)""]",B,"[""17.5_ThucHanh_GenAI""]",hard
Chg17_Pra_Q6,"Trong vòng lặp huấn luyện tùy chỉnh cho GAN, tại bước huấn luyện Generator (thông qua mô hình gan gồm generator nối vào discriminator), tại sao ta phải đặt `discriminator.trainable = False`?","[""A. Để tiết kiệm bộ nhớ GPU."", ""B. Để tránh việc Discriminator học cách chấp nhận ảnh giả trong khi ta chỉ muốn cập nhật trọng số của Generator để nó tạo ảnh tốt hơn (lừa được Discriminator hiện tại)."", ""C. Để Generator không học được gì."", ""D. Scikit-Learn yêu cầu vậy.""]",B,"[""17.5_ThucHanh_GenAI""]",hard
Chg17_Pra_Q7,"Khi xây dựng Generator cho mô hình DCGAN (Deep Convolutional GAN) để sinh ảnh, lớp nào thường được sử dụng để tăng kích thước không gian (Upsampling) từ vector nhiễu lên thành ảnh?","[""A. Conv2D(strides=2)"", ""B. MaxPooling2D()"", ""C. Conv2DTranspose() (Chuyển vị tích chập)."", ""D. Flatten()""]",C,"[""17.5_ThucHanh_GenAI""]",medium
Chg17_Pra_Q8,"Để buộc Autoencoder học các đặc trưng thưa (Sparse Autoencoder), ta thường thêm regularization (như L1) vào đâu?","[""A. Vào trọng số kernel (`kernel_regularizer`)."", ""B. Vào đầu ra của lớp mã hóa (`activity_regularizer`), để ép phần lớn các neuron trong lớp mã hóa này có giá trị gần bằng 0."", ""C. Vào hàm loss tái tạo."", ""D. Vào bias.""]",B,"[""17.5_ThucHanh_GenAI""]",hard
Chg17_Pra_Q9,"Hàm mất mát của Variational Autoencoder (VAE) bao gồm hai thành phần là gì?","[""A. Reconstruction Loss (Lỗi tái tạo) và Latent Loss (KL Divergence - đo độ lệch giữa phân phối của mã tiềm ẩn và phân phối chuẩn)."", ""B. Generator Loss và Discriminator Loss."", ""C. MSE và MAE."", ""D. Accuracy và Precision.""]",A,"[""17.5_ThucHanh_GenAI""]",medium
Chg17_Pra_Q10,"Hiện tượng 'Mode Collapse' trong huấn luyện GAN biểu hiện như thế nào trong thực tế?","[""A. Generator tạo ra nhiễu trắng."", ""B. Generator chỉ tạo ra một vài mẫu ảnh giống hệt nhau (hoặc rất ít đa dạng), bất kể đầu vào nhiễu là gì."", ""C. Discriminator luôn đoán sai."", ""D. Quá trình huấn luyện dừng lại ngay lập tức.""]",B,"[""17.5_ThucHanh_GenAI""]",medium

Chg18_Q1_MCQ,"Trong bài toán Học tăng cường, mục tiêu tối thượng của Tác tử (Agent) là gì?","[""A. Hoàn thành game nhanh nhất."", ""B. Tối đa hóa tổng phần thưởng tích lũy (Cumulative Reward) theo thời gian."", ""C. Tiêu diệt hết kẻ thù."", ""D. Không làm gì cả.""]",B,"[""18.1_Policy_Reward""]",easy
Chg18_Q2_MCQ,"Chiến lược 'Khám phá' (Exploration) và 'Khai thác' (Exploitation) khác nhau thế nào?","[""A. Khai thác là tìm vùng đất mới, Khám phá là ở lại vùng cũ."", ""B. Khám phá là thử các hành động mới để tìm hiểu môi trường (chấp nhận rủi ro). Khai thác là thực hiện hành động tốt nhất đã biết để nhận thưởng ngay."", ""C. Cả hai là một."", ""D. Khám phá chỉ dùng trong Supervised Learning.""]",B,"[""18.2_Q_Learning""]",medium
Chg18_Q3_MCQ,"Hệ số chiết khấu (Discount Factor - Gamma) trong phương trình Bellman dùng để làm gì?","[""A. Để giảm giá sản phẩm."", ""B. Để xác định mức độ quan trọng của phần thưởng trong tương lai so với phần thưởng hiện tại (Gamma gần 0: chỉ quan tâm hiện tại; Gamma gần 1: quan tâm lâu dài)."", ""C. Để tăng tốc độ học."", ""D. Để phạt agent.""]",B,"[""18.2_Q_Learning""]",medium
Chg18_Q4_MCQ,"Deep Q-Network (DQN) đã cải tiến Q-Learning cổ điển như thế nào để chơi được các game Atari phức tạp?","[""A. Sử dụng Mạng nơ-ron (CNN) để xấp xỉ hàm giá trị Q (Q-value function) thay vì dùng bảng tra cứu (Q-table) quá lớn."", ""B. Dùng chuột máy tính."", ""C. Dùng quy tắc if-else."", ""D. Loại bỏ phần thưởng.""]",A,"[""18.3_Deep_Q_Networks""]",hard

Chg18_Pra_Q3,"Trong thư viện Gym/Gymnasium, lệnh `env.action_space.sample()` dùng để làm gì?","[""A. Lấy mẫu một hành động ngẫu nhiên hợp lệ từ không gian hành động (dùng cho giai đoạn khám phá hoặc kiểm tra ngẫu nhiên)."", ""B. Lấy hành động tốt nhất hiện tại."", ""C. Lấy danh sách tất cả hành động."", ""D. Reset môi trường.""]",A,"[""18.6_ThucHanh_RL""]",easy
Chg18_Pra_Q4,"Khi đưa `observation` (quan sát) từ môi trường Gym vào mô hình Keras để dự đoán hành động, tại sao ta thường phải dùng lệnh `obs[np.newaxis]` (hoặc `tf.expand_dims`)?","[""A. Để chuẩn hóa dữ liệu."", ""B. Để thêm chiều batch (batch dimension) vào đầu, vì Keras luôn mong đợi đầu vào có dạng (batch_size, features), ngay cả khi batch_size=1."", ""C. Để chuyển sang kiểu float32."", ""D. Để xóa chiều thừa.""]",B,"[""18.6_ThucHanh_RL""]",medium
Chg18_Pra_Q5,"Trong thuật toán DQN, 'Replay Buffer' (Bộ nhớ phát lại) thường được cài đặt bằng cấu trúc dữ liệu nào trong Python để tự động xóa các mẫu cũ nhất khi bộ nhớ đầy?","[""A. `collections.deque(maxlen=2000)`"", ""B. `list()`"", ""C. `set()`"", ""D. `dict()`""]",A,"[""18.6_ThucHanh_RL""]",medium
Chg18_Pra_Q6,"Chiến lược 'Epsilon-Greedy' trong code thường được viết như thế nào?","[""A. Luôn chọn `np.argmax(model.predict(obs))`."", ""B. Sinh số ngẫu nhiên `r`. Nếu `r < epsilon`: chọn hành động ngẫu nhiên (khám phá). Ngược lại: chọn hành động có Q-value cao nhất (khai thác)."", ""C. Nếu `epsilon > 0.5` thì dừng lại."", ""D. Luôn chọn hành động ngẫu nhiên.""]",B,"[""18.6_ThucHanh_RL""]",medium
Chg18_Pra_Q7,"Khi huấn luyện DQN, tại sao ta cần cập nhật `target_model` (mạng mục tiêu) chậm hơn so với `model` chính (ví dụ: sao chép trọng số sau mỗi 50 bước)?","[""A. Để tiết kiệm pin."", ""B. Để ổn định quá trình huấn luyện. Nếu cập nhật liên tục, mục tiêu (target) sẽ di chuyển liên tục theo mô hình đang học, khiến mô hình giống như 'chú chó tự đuổi theo đuôi mình', gây dao động và khó hội tụ."", ""C. Để tăng tốc độ GPU."", ""D. Scikit-Learn yêu cầu vậy.""]",B,"[""18.6_ThucHanh_RL""]",hard
Chg18_Pra_Q8,"Hàm mất mát (Loss) tùy chỉnh cho thuật toán Policy Gradients (như REINFORCE) được tính như thế nào trong TensorFlow?","[""A. `loss = -tf.reduce_mean(log_prob * discounted_reward)` (Dấu trừ để biến bài toán tối đa hóa phần thưởng thành tối thiểu hóa loss)."", ""B. `loss = mse(y_true, y_pred)`"", ""C. `loss = accuracy`"", ""D. `loss = tf.reduce_sum(rewards)`""]",A,"[""18.6_ThucHanh_RL""]",hard
Chg18_Pra_Q9,"Khi sử dụng thư viện `TF-Agents`, để bọc (wrap) một môi trường Gym tiêu chuẩn thành môi trường TensorFlow (xử lý Tensors thay vì NumPy arrays), ta dùng hàm nào?","[""A. `tf_agents.environments.suite_gym.load(env_name)`"", ""B. `tf_agents.environments.TFPyEnvironment(env)`"", ""C. `tf.convert_to_tensor(env)`"", ""D. `gym.make(env_name)`""]",B,"[""18.6_ThucHanh_RL""]",hard
Chg18_Pra_Q10,"Để xử lý ảnh đầu vào từ game Atari (ví dụ 210x160 pixel màu) cho DQN, bước tiền xử lý nào là quan trọng nhất để giảm tải tính toán?","[""A. Tăng độ phân giải."", ""B. Cắt (Crop) vùng quan trọng, chuyển sang đen trắng (Grayscale) và giảm kích thước (Downsampling) xuống khoảng 84x84 pixel."", ""C. Xoay ảnh liên tục."", ""D. Giữ nguyên ảnh gốc.""]",B,"[""18.6_ThucHanh_RL""]",medium

Chg19_Q1_MCQ,"TensorFlow Serving được thiết kế để giải quyết vấn đề gì trong môi trường sản xuất (Production)?","[""A. Huấn luyện mô hình."", ""B. Phục vụ mô hình (Model Serving) hiệu năng cao qua API (gRPC/REST), hỗ trợ quản lý phiên bản mô hình và xử lý nhiều yêu cầu đồng thời."", ""C. Viết code Python."", ""D. Tạo giao diện web.""]",B,"[""19.1_TF_Serving_Server""]",medium
Chg19_Q2_MCQ,"Kỹ thuật 'Quantization' (Lượng tử hóa) trong TensorFlow Lite giúp ích gì khi đưa AI lên điện thoại?","[""A. Làm mô hình thông minh hơn."", ""B. Giảm độ chính xác của các con số (ví dụ: từ float32 xuống int8) để giảm mạnh kích thước mô hình và tăng tốc độ chạy mà ít làm giảm độ chính xác."", ""C. Tăng kích thước mô hình."", ""D. Chuyển mô hình lên đám mây.""]",B,"[""19.2_TF_Lite_Mobile""]",medium
Chg19_Q3_MCQ,"Tại sao việc giám sát (Monitoring) 'Data Drift' lại quan trọng sau khi triển khai mô hình?","[""A. Để xem ổ cứng có đầy không."", ""B. Vì dữ liệu thực tế thay đổi theo thời gian (ví dụ: thói quen người dùng thay đổi), làm giảm hiệu suất mô hình nếu không được phát hiện để huấn luyện lại."", ""C. Để tính lương cho kỹ sư."", ""D. Không quan trọng.""]",B,"[""19.4_GiamSat_BaoTri""]",medium

Chg19_Pra_Q3,"Khi xuất mô hình bằng `model.save('my_model', save_format='tf')`, thư mục kết quả chứa file `saved_model.pb` và hai thư mục con nào?","[""A. `weights` và `biases`."", ""B. `variables` (chứa giá trị trọng số) và `assets` (chứa các file phụ trợ như từ điển từ vựng)."", ""C. `json` và `bin`."", ""D. `train` và `test`.""]",B,"[""19.5_ThucHanh_Deploy""]",easy
Chg19_Pra_Q4,"Để kích hoạt 'Dynamic Range Quantization' (lượng tử hóa phạm vi động) khi chuyển đổi sang TFLite nhằm giảm kích thước mô hình 4 lần, bạn cần thiết lập thuộc tính nào của `converter`?","[""A. converter.optimizations = [tf.lite.Optimize.DEFAULT]"", ""B. converter.quantize_weights = True"", ""C. converter.target_spec.supported_types = [tf.float16]"", ""D. converter.shrink = True""]",A,"[""19.5_ThucHanh_Deploy""]",medium
Chg19_Pra_Q5,"Khi gửi yêu cầu dự đoán đến TensorFlow Serving qua giao thức REST API, dữ liệu JSON phải có cấu trúc như thế nào (giả sử mô hình nhận input chuẩn)?","[""A. `{'data': [1, 2, 3]}`"", ""B. `{'instances': [[1.0, 2.0, ...], [3.0, 4.0, ...]]}` (hoặc key 'inputs' cho cấu trúc columnar)."", ""C. `{'prediction': [1, 2, 3]}`"", ""D. `{'image': 'base64...'}`""]",B,"[""19.5_ThucHanh_Deploy""]",medium
Chg19_Pra_Q6,"Để huấn luyện mô hình Keras trên nhiều GPU (Multi-GPU) trên cùng một máy tính, bạn cần đặt code tạo và compile mô hình bên trong phạm vi (scope) của chiến lược nào?","[""A. `with tf.device('/CPU:0'):`"", ""B. `with tf.distribute.MirroredStrategy().scope():`"", ""C. `with tf.distribute.TPUStrategy().scope():`"", ""D. `with tf.Session():`""]",B,"[""19.5_ThucHanh_Deploy""]",medium
Chg19_Pra_Q7,"Công cụ dòng lệnh (CLI) nào được sử dụng để chuyển đổi mô hình `SavedModel` sang định dạng dùng cho trình duyệt web (TensorFlow.js)?","[""A. `tflite_convert`"", ""B. `tensorflowjs_converter`"", ""C. `tf_upgrade_v2`"", ""D. `keras_to_js`""]",B,"[""19.5_ThucHanh_Deploy""]",easy
Chg19_Pra_Q8,"Khi sử dụng `TF Serving`, để kiểm tra thông tin về phiên bản mô hình và trạng thái (metadata) qua REST API, bạn gửi request đến URL nào?","[""A. `/v1/models/my_model`"", ""B. `/v1/models/my_model/metadata`"", ""C. `/status`"", ""D. `/predict`""]",A,"[""19.5_ThucHanh_Deploy""]",hard
Chg19_Pra_Q9,"Lớp `tf.lookup.StaticVocabularyTable` thường được dùng trong Serving để làm gì?","[""A. Để vẽ biểu đồ."", ""B. Để thực hiện tra cứu (lookup) từ điển (ví dụ: chuyển từ thành ID) ngay bên trong đồ thị mô hình (in-graph preprocessing), giúp mô hình nhận input là văn bản thô thay vì số nguyên."", ""C. Để lưu trữ ảnh."", ""D. Để mã hóa One-hot.""]",B,"[""19.5_ThucHanh_Deploy""]",hard
Chg19_Pra_Q10,"Khi triển khai trên thiết bị di động, nếu TFLite Model yêu cầu các phép toán (Ops) mà TensorFlow Lite runtime tiêu chuẩn không hỗ trợ (ví dụ một số hàm loss lạ), giải pháp là gì?","[""A. Không thể chạy được."", ""B. Bật cờ `converter.allow_custom_ops = True` và sử dụng 'Select TF ops' (chấp nhận mô hình nặng hơn vì phải kèm theo thư viện TF gốc)."", ""C. Viết lại toàn bộ mô hình bằng C++."", ""D. Dùng server.""]",B,"[""19.5_ThucHanh_Deploy""]",hard
